DriverNumber,Abbreviation,DriverId,TeamName,TeamId,FirstName,LastName,FullName,Position,ClassifiedPosition,GridPosition,Q3,Time,Status,Points,PositionChange,Year,Event,TrackLocation
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,1.0,1,1.0,,0 days 01:33:55.653000,Finished,25.0,0.0,2019,United States Grand Prix,Austin
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,2.0,2,5.0,,0 days 00:00:04.148000,Finished,18.0,3.0,2019,United States Grand Prix,Austin
33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,Max Verstappen,3.0,3,3.0,,0 days 00:00:05.002000,Finished,15.0,0.0,2019,United States Grand Prix,Austin
16,LEC,leclerc,Ferrari,ferrari,Charles,Leclerc,Charles Leclerc,4.0,4,4.0,,0 days 00:00:52.239000,Finished,13.0,0.0,2019,United States Grand Prix,Austin
23,ALB,albon,Red Bull Racing,red_bull,Alexander,Albon,Alexander Albon,5.0,5,6.0,,0 days 00:01:18.038000,Finished,10.0,1.0,2019,United States Grand Prix,Austin
3,RIC,ricciardo,Renault,renault,Daniel,Ricciardo,Daniel Ricciardo,6.0,6,9.0,,0 days 00:01:30.366000,Finished,8.0,3.0,2019,United States Grand Prix,Austin
4,NOR,norris,McLaren,mclaren,Lando,Norris,Lando Norris,7.0,7,8.0,,0 days 00:01:30.764000,Finished,6.0,1.0,2019,United States Grand Prix,Austin
55,SAI,sainz,McLaren,mclaren,Carlos,Sainz,Carlos Sainz,8.0,8,7.0,,,+1 Lap,4.0,-1.0,2019,United States Grand Prix,Austin
27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,Nico Hulkenberg,9.0,9,11.0,,,+1 Lap,2.0,2.0,2019,United States Grand Prix,Austin
11,PER,perez,Racing Point,racing_point,Sergio,Perez,Sergio Perez,10.0,10,0.0,,,+1 Lap,1.0,-10.0,2019,United States Grand Prix,Austin
7,RAI,raikkonen,Alfa Romeo Racing,alfa,Kimi,Räikkönen,Kimi Räikkönen,11.0,11,17.0,,,+1 Lap,0.0,6.0,2019,United States Grand Prix,Austin
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,12.0,12,13.0,,,+1 Lap,0.0,1.0,2019,United States Grand Prix,Austin
18,STR,stroll,Racing Point,racing_point,Lance,Stroll,Lance Stroll,13.0,13,14.0,,,+1 Lap,0.0,1.0,2019,United States Grand Prix,Austin
99,GIO,giovinazzi,Alfa Romeo Racing,alfa,Antonio,Giovinazzi,Antonio Giovinazzi,14.0,14,16.0,,,+1 Lap,0.0,2.0,2019,United States Grand Prix,Austin
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,15.0,15,15.0,,,+1 Lap,0.0,0.0,2019,United States Grand Prix,Austin
10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,Pierre Gasly,16.0,16,10.0,,,Suspension,0.0,-6.0,2019,United States Grand Prix,Austin
63,RUS,russell,Williams,williams,George,Russell,George Russell,17.0,17,18.0,,,+2 Laps,0.0,1.0,2019,United States Grand Prix,Austin
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,18.0,18,12.0,,,Brakes,0.0,-6.0,2019,United States Grand Prix,Austin
88,KUB,kubica,Williams,williams,Robert,Kubica,Robert Kubica,19.0,R,19.0,,,Oil leak,0.0,0.0,2019,United States Grand Prix,Austin
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,20.0,R,2.0,,,Suspension,0.0,-18.0,2019,United States Grand Prix,Austin
