DriverNumber,Abbreviation,DriverId,TeamName,TeamId,FirstName,LastName,FullName,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,PositionChange,Year,Event,TrackLocation
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,1.0,1,3.0,,,,0 days 01:33:53.374000,Finished,25.0,2.0,2017,Bahrain Grand Prix,Sakhir
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,2.0,2,2.0,,,,0 days 00:00:06.660000,Finished,18.0,0.0,2017,Bahrain Grand Prix,Sakhir
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,3.0,3,1.0,,,,0 days 00:00:20.397000,Finished,15.0,-2.0,2017,Bahrain Grand Prix,Sakhir
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,4.0,4,5.0,,,,0 days 00:00:22.475000,Finished,12.0,1.0,2017,Bahrain Grand Prix,Sakhir
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,5.0,5,4.0,,,,0 days 00:00:39.346000,Finished,10.0,-1.0,2017,Bahrain Grand Prix,Sakhir
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,6.0,6,8.0,,,,0 days 00:00:54.326000,Finished,8.0,2.0,2017,Bahrain Grand Prix,Sakhir
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,18.0,,,,0 days 00:01:02.606000,Finished,6.0,11.0,2017,Bahrain Grand Prix,Sakhir
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,8.0,8,9.0,,,,0 days 00:01:14.865000,Finished,4.0,1.0,2017,Bahrain Grand Prix,Sakhir
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,9.0,9,7.0,,,,0 days 00:01:20.188000,Finished,2.0,-2.0,2017,Bahrain Grand Prix,Sakhir
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,10.0,10,14.0,,,,0 days 00:01:35.711000,Finished,1.0,4.0,2017,Bahrain Grand Prix,Sakhir
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,11.0,11,13.0,,,,,+1 Lap,0.0,2.0,2017,Bahrain Grand Prix,Sakhir
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,12.0,12,11.0,,,,,+1 Lap,0.0,-1.0,2017,Bahrain Grand Prix,Sakhir
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,13.0,13,10.0,,,,,+1 Lap,0.0,-3.0,2017,Bahrain Grand Prix,Sakhir
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,14.0,14,15.0,,,,,Power Unit,0.0,1.0,2017,Bahrain Grand Prix,Sakhir
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,15.0,R,19.0,,,,,Gearbox,0.0,4.0,2017,Bahrain Grand Prix,Sakhir
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,16.0,R,16.0,,,,,Collision,0.0,0.0,2017,Bahrain Grand Prix,Sakhir
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,17.0,R,12.0,,,,,Collision,0.0,-5.0,2017,Bahrain Grand Prix,Sakhir
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,18.0,R,6.0,,,,,Brakes,0.0,-12.0,2017,Bahrain Grand Prix,Sakhir
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,19.0,R,20.0,,,,,Electrical,0.0,1.0,2017,Bahrain Grand Prix,Sakhir
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,20.0,R,17.0,,,,,Power Unit,0.0,-3.0,2017,Bahrain Grand Prix,Sakhir
