DriverNumber,Abbreviation,DriverId,TeamName,TeamId,FirstName,LastName,FullName,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,PositionChange,Year,Event,TrackLocation
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,1.0,1,1.0,,,,0 days 01:21:48.523000,Finished,25.0,0.0,2017,Austrian Grand Prix,Spielberg
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,2.0,2,2.0,,,,0 days 00:00:00.658000,Finished,18.0,0.0,2017,Austrian Grand Prix,Spielberg
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,4.0,,,,0 days 00:00:06.012000,Finished,15.0,1.0,2017,Austrian Grand Prix,Spielberg
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,4.0,4,8.0,,,,0 days 00:00:07.430000,Finished,12.0,4.0,2017,Austrian Grand Prix,Spielberg
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,5.0,5,3.0,,,,0 days 00:00:20.370000,Finished,10.0,-2.0,2017,Austrian Grand Prix,Spielberg
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,6.0,6,6.0,,,,0 days 00:01:13.160000,Finished,8.0,0.0,2017,Austrian Grand Prix,Spielberg
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,7.0,,,,,+1 Lap,6.0,0.0,2017,Austrian Grand Prix,Spielberg
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,8.0,8,9.0,,,,,+1 Lap,4.0,1.0,2017,Austrian Grand Prix,Spielberg
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,9.0,9,17.0,,,,,+1 Lap,2.0,8.0,2017,Austrian Grand Prix,Spielberg
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,10.0,10,18.0,,,,,+1 Lap,1.0,8.0,2017,Austrian Grand Prix,Spielberg
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,11.0,11,16.0,,,,,+1 Lap,0.0,5.0,2017,Austrian Grand Prix,Spielberg
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,12.0,12,13.0,,,,,+1 Lap,0.0,1.0,2017,Austrian Grand Prix,Spielberg
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,13.0,13,11.0,,,,,+1 Lap,0.0,-2.0,2017,Austrian Grand Prix,Spielberg
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,14.0,14,20.0,,,,,+1 Lap,0.0,6.0,2017,Austrian Grand Prix,Spielberg
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,15.0,15,19.0,,,,,+2 Laps,0.0,4.0,2017,Austrian Grand Prix,Spielberg
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,16.0,16,14.0,,,,,+3 Laps,0.0,-2.0,2017,Austrian Grand Prix,Spielberg
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,17.0,R,10.0,,,,,Engine,0.0,-7.0,2017,Austrian Grand Prix,Spielberg
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,18.0,R,15.0,,,,,Hydraulics,0.0,-3.0,2017,Austrian Grand Prix,Spielberg
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,19.0,R,12.0,,,,,Collision damage,0.0,-7.0,2017,Austrian Grand Prix,Spielberg
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,20.0,R,5.0,,,,,Collision damage,0.0,-15.0,2017,Austrian Grand Prix,Spielberg
