DriverNumber,Abbreviation,DriverId,TeamName,TeamId,FirstName,LastName,FullName,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,PositionChange,Year,Event,TrackLocation
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,3.0,,,,0 days 01:35:03.796000,Finished,25.0,2.0,2019,Hungarian Grand Prix,Budapest
33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,Max Verstappen,2.0,2,1.0,,,,0 days 00:00:17.796000,Finished,19.0,-1.0,2019,Hungarian Grand Prix,Budapest
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,3.0,3,5.0,,,,0 days 00:01:01.433000,Finished,15.0,2.0,2019,Hungarian Grand Prix,Budapest
16,LEC,leclerc,Ferrari,ferrari,Charles,Leclerc,Charles Leclerc,4.0,4,4.0,,,,0 days 00:01:05.250000,Finished,12.0,0.0,2019,Hungarian Grand Prix,Budapest
55,SAI,sainz,McLaren,mclaren,Carlos,Sainz,Carlos Sainz,5.0,5,8.0,,,,,+1 Lap,10.0,3.0,2019,Hungarian Grand Prix,Budapest
10,GAS,gasly,Red Bull Racing,red_bull,Pierre,Gasly,Pierre Gasly,6.0,6,6.0,,,,,+1 Lap,8.0,0.0,2019,Hungarian Grand Prix,Budapest
7,RAI,raikkonen,Alfa Romeo Racing,alfa,Kimi,Räikkönen,Kimi Räikkönen,7.0,7,10.0,,,,,+1 Lap,6.0,3.0,2019,Hungarian Grand Prix,Budapest
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,8.0,8,2.0,,,,,+1 Lap,4.0,-6.0,2019,Hungarian Grand Prix,Budapest
4,NOR,norris,McLaren,mclaren,Lando,Norris,Lando Norris,9.0,9,7.0,,,,,+1 Lap,2.0,-2.0,2019,Hungarian Grand Prix,Budapest
23,ALB,albon,Toro Rosso,toro_rosso,Alexander,Albon,Alexander Albon,10.0,10,12.0,,,,,+1 Lap,1.0,2.0,2019,Hungarian Grand Prix,Budapest
11,PER,perez,Racing Point,racing_point,Sergio,Perez,Sergio Perez,11.0,11,16.0,,,,,+1 Lap,0.0,5.0,2019,Hungarian Grand Prix,Budapest
27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,Nico Hulkenberg,12.0,12,11.0,,,,,+1 Lap,0.0,-1.0,2019,Hungarian Grand Prix,Budapest
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,13.0,13,14.0,,,,,+1 Lap,0.0,1.0,2019,Hungarian Grand Prix,Budapest
3,RIC,ricciardo,Renault,renault,Daniel,Ricciardo,Daniel Ricciardo,14.0,14,20.0,,,,,+1 Lap,0.0,6.0,2019,Hungarian Grand Prix,Budapest
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,15.0,15,13.0,,,,,+2 Laps,0.0,-2.0,2019,Hungarian Grand Prix,Budapest
63,RUS,russell,Williams,williams,George,Russell,George Russell,16.0,16,15.0,,,,,+2 Laps,0.0,-1.0,2019,Hungarian Grand Prix,Budapest
18,STR,stroll,Racing Point,racing_point,Lance,Stroll,Lance Stroll,17.0,17,18.0,,,,,+2 Laps,0.0,1.0,2019,Hungarian Grand Prix,Budapest
99,GIO,giovinazzi,Alfa Romeo Racing,alfa,Antonio,Giovinazzi,Antonio Giovinazzi,18.0,18,17.0,,,,,+2 Laps,0.0,-1.0,2019,Hungarian Grand Prix,Budapest
88,KUB,kubica,Williams,williams,Robert,Kubica,Robert Kubica,19.0,19,19.0,,,,,+3 Laps,0.0,0.0,2019,Hungarian Grand Prix,Budapest
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,20.0,R,9.0,,,,,Water pressure,0.0,-11.0,2019,Hungarian Grand Prix,Budapest
