DriverNumber,Abbreviation,DriverId,TeamName,TeamId,FirstName,LastName,FullName,Position,ClassifiedPosition,GridPosition,Q3,Time,Status,Points,PositionChange,Year,Event,TrackLocation
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,,0 days 01:28:01.283000,Finished,25.0,0.0,2020,British Grand Prix,Silverstone
33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,Max Verstappen,2.0,2,3.0,,0 days 00:00:05.856000,Finished,19.0,1.0,2020,British Grand Prix,Silverstone
16,LEC,leclerc,Ferrari,ferrari,Charles,Leclerc,Charles Leclerc,3.0,3,4.0,,0 days 00:00:18.474000,Finished,15.0,1.0,2020,British Grand Prix,Silverstone
3,RIC,ricciardo,Renault,renault,Daniel,Ricciardo,Daniel Ricciardo,4.0,4,8.0,,0 days 00:00:19.650000,Finished,12.0,4.0,2020,British Grand Prix,Silverstone
4,NOR,norris,McLaren,mclaren,Lando,Norris,Lando Norris,5.0,5,5.0,,0 days 00:00:22.277000,Finished,10.0,0.0,2020,British Grand Prix,Silverstone
31,OCO,ocon,Renault,renault,Esteban,Ocon,Esteban Ocon,6.0,6,9.0,,0 days 00:00:26.937000,Finished,8.0,3.0,2020,British Grand Prix,Silverstone
10,GAS,gasly,AlphaTauri,alphatauri,Pierre,Gasly,Pierre Gasly,7.0,7,11.0,,0 days 00:00:31.188000,Finished,6.0,4.0,2020,British Grand Prix,Silverstone
23,ALB,albon,Red Bull Racing,red_bull,Alexander,Albon,Alexander Albon,8.0,8,12.0,,0 days 00:00:32.670000,Finished,4.0,4.0,2020,British Grand Prix,Silverstone
18,STR,stroll,Racing Point,racing_point,Lance,Stroll,Lance Stroll,9.0,9,6.0,,0 days 00:00:37.311000,Finished,2.0,-3.0,2020,British Grand Prix,Silverstone
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,10.0,10,10.0,,0 days 00:00:41.857000,Finished,1.0,0.0,2020,British Grand Prix,Silverstone
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,11.0,11,2.0,,0 days 00:00:42.167000,Finished,0.0,-9.0,2020,British Grand Prix,Silverstone
63,RUS,russell,Williams,williams,George,Russell,George Russell,12.0,12,20.0,,0 days 00:00:52.004000,Finished,0.0,8.0,2020,British Grand Prix,Silverstone
55,SAI,sainz,McLaren,mclaren,Carlos,Sainz,Carlos Sainz,13.0,13,7.0,,0 days 00:00:53.370000,Finished,0.0,-6.0,2020,British Grand Prix,Silverstone
99,GIO,giovinazzi,Alfa Romeo Racing,alfa,Antonio,Giovinazzi,Antonio Giovinazzi,14.0,14,15.0,,0 days 00:00:54.205000,Finished,0.0,1.0,2020,British Grand Prix,Silverstone
6,LAT,latifi,Williams,williams,Nicholas,Latifi,Nicholas Latifi,15.0,15,18.0,,0 days 00:00:54.549000,Finished,0.0,3.0,2020,British Grand Prix,Silverstone
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,16.0,16,17.0,,0 days 00:00:55.050000,Finished,0.0,1.0,2020,British Grand Prix,Silverstone
7,RAI,raikkonen,Alfa Romeo Racing,alfa,Kimi,Räikkönen,Kimi Räikkönen,17.0,17,16.0,,,+1 Lap,0.0,-1.0,2020,British Grand Prix,Silverstone
26,KVY,kvyat,AlphaTauri,alphatauri,Daniil,Kvyat,Daniil Kvyat,18.0,R,19.0,,,Accident,0.0,1.0,2020,British Grand Prix,Silverstone
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,19.0,R,14.0,,,Collision,0.0,-5.0,2020,British Grand Prix,Silverstone
27,HUL,hulkenberg,Racing Point,racing_point,Nico,Hulkenberg,Nico Hulkenberg,20.0,W,13.0,,,Power Unit,0.0,-7.0,2020,British Grand Prix,Silverstone
