DriverNumber,Abbreviation,DriverId,TeamName,TeamId,FirstName,LastName,FullName,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,PositionChange,Year,Event
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,,,,0 days 02:00:04.795000,Finished,25.0,0.0,2014,Singapore Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,2.0,2,4.0,,,,0 days 00:00:13.534000,Finished,18.0,2.0,2014,Singapore Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,3.0,,,,0 days 00:00:14.273000,Finished,15.0,0.0,2014,Singapore Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,4.0,4,5.0,,,,0 days 00:00:15.389000,Finished,12.0,1.0,2014,Singapore Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,5.0,5,6.0,,,,0 days 00:00:42.161000,Finished,10.0,1.0,2014,Singapore Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,6.0,6,12.0,,,,0 days 00:00:56.801000,Finished,8.0,6.0,2014,Singapore Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,15.0,,,,0 days 00:00:59.038000,Finished,6.0,8.0,2014,Singapore Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,8.0,8,7.0,,,,0 days 00:01:00.641000,Finished,4.0,-1.0,2014,Singapore Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,9.0,9,13.0,,,,0 days 00:01:01.661000,Finished,2.0,4.0,2014,Singapore Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,10.0,10,9.0,,,,0 days 00:01:02.230000,Finished,1.0,-1.0,2014,Singapore Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,11.0,11,8.0,,,,0 days 00:01:05.065000,Finished,0.0,-3.0,2014,Singapore Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,12.0,12,18.0,,,,0 days 00:01:06.915000,Finished,0.0,6.0,2014,Singapore Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,13.0,13,16.0,,,,0 days 00:01:08.029000,Finished,0.0,3.0,2014,Singapore Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,14.0,14,10.0,,,,0 days 00:01:12.008000,Finished,0.0,-4.0,2014,Singapore Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,15.0,15,22.0,,,,0 days 00:01:34.188000,Finished,0.0,7.0,2014,Singapore Grand Prix
17,BIA,jules_bianchi,Marussia,marussia,Jules,Bianchi,Jules Bianchi,16.0,16,19.0,,,,0 days 00:01:34.543000,Finished,0.0,3.0,2014,Singapore Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,17.0,17,21.0,,,,,+1 Lap,0.0,4.0,2014,Singapore Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,18.0,R,11.0,,,,,Retired,0.0,-7.0,2014,Singapore Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,19.0,R,17.0,,,,,Water pressure,0.0,-2.0,2014,Singapore Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,20.0,R,14.0,,,,,Electrical,0.0,-6.0,2014,Singapore Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,21.0,R,2.0,,,,,Electrical,0.0,-19.0,2014,Singapore Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,22.0,W,20.0,,,,,Power Unit,0.0,-2.0,2014,Singapore Grand Prix
